Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Med_WindSpeed(m/s),Med_Pressure(hpa),Med_Temperature(°C),Med_Humidity(%),Med_Sunlight(Lux),Med_Power(mW)
2024,7,9,9,00,0.0,1003.99,49.39,28.7,59638.28,831.04,0.0,1004.02,49.5,29.1,60942.81,859.16,0.0,1003.92,49.3,28.4,58328.36,800.41,0.0,1004.0,49.4,28.7,59601.44,830.65
2024,7,9,9,10,0.0,1004.01,49.62,28.19,62688.11,899.88,0.0,1004.04,50.1,28.5,64058.59,931.81,0.0,1003.99,49.3,27.8,61122.5,865.6,0.0,1004.01,49.5,28.25,62949.92,899.94
2024,7,9,9,20,0.0,1004.01,50.65,27.28,65795.45,966.23,0.0,1004.03,51.0,27.7,67048.59,994.5,0.0,1003.98,50.2,26.7,64452.11,937.33,0.0,1004.02,50.7,27.35,65876.14,965.77
2024,7,9,9,30,0.0,1004.08,51.54,25.89,68980.83,1027.3,0.0,1004.14,51.8,26.7,70070.94,1045.62,0.0,1004.02,51.0,25.3,67416.95,996.7,0.0,1004.08,51.7,25.9,69046.72,1028.54
2024,7,9,9,40,0.0,1004.13,51.45,25.61,71602.24,1073.01,0.0,1004.19,52.0,26.0,72789.61,1093.71,0.0,1004.07,51.0,25.0,69988.28,1039.79,0.0,1004.12,51.45,25.65,71693.52,1075.03
2024,7,9,9,50,0.0,1004.16,52.04,25.06,73803.94,1124.85,0.0,1004.22,52.2,25.4,74742.81,1140.52,0.0,1004.13,51.8,24.6,73035.78,1104.66,0.0,1004.16,52.1,25.15,73822.81,1128.06
2024,7,9,10,00,0.0,1004.19,52.26,25.14,77242.81,1154.5,0.0,1004.23,52.4,25.4,79597.97,1173.89,0.0,1004.14,52.2,25.0,75204.61,1140.52,0.0,1004.19,52.2,25.15,77308.75,1152.69
2024,7,9,10,10,0.0,1004.22,52.81,24.7,78958.1,1122.28,0.0,1004.25,53.0,25.0,88052.27,1295.42,0.0,1004.19,52.5,24.5,46826.56,381.02,0.0,1004.22,52.9,24.7,81267.27,1191.22
2024,7,9,10,20,0.0,1004.2,52.24,25.19,84517.45,1237.26,0.0,1004.23,52.9,25.8,85766.64,1264.7,0.0,1004.17,51.4,24.7,80809.06,1166.65,0.0,1004.21,52.3,25.15,84877.19,1242.11
2024,7,9,10,30,0.0,1004.16,51.19,26.4,86404.71,1288.29,0.0,1004.24,51.6,26.7,89243.59,1311.27,0.0,1004.13,51.0,26.0,84505.23,1259.94,0.0,1004.16,51.15,26.35,86053.24,1287.18
2024,7,9,10,40,0.0,1004.27,51.13,26.78,84744.58,1207.7,0.0,1004.33,52.1,28.3,98384.29,1475.5,0.0,1004.21,49.4,26.2,49626.09,416.06,0.0,1004.27,51.5,26.45,91303.71,1375.98
2024,7,9,10,50,0.0,1004.28,47.93,30.34,88974.96,1341.1,0.0,1004.32,48.9,31.8,90079.14,1352.95,0.0,1004.25,47.1,28.9,88492.5,1333.1,0.0,1004.28,47.95,30.25,88708.12,1339.48
2024,7,9,11,00,0.0,1004.32,46.98,32.01,88945.31,1340.79,0.0,1004.34,47.1,32.4,89274.14,1347.03,0.0,1004.29,46.7,31.8,88528.44,1337.85,0.0,1004.32,47.05,31.95,88991.13,1340.34
2024,7,9,11,10,0.0,1004.29,47.22,32.18,89496.96,1319.14,0.0,1004.31,47.9,32.7,89800.63,1327.92,0.0,1004.25,46.5,31.4,89182.5,1312.26,0.0,1004.28,47.2,32.35,89505.04,1317.96
2024,7,9,11,20,0.0,1004.38,47.86,31.17,89999.9,1315.73,0.0,1004.41,48.2,31.5,91428.59,1334.52,0.0,1004.34,47.6,30.9,88995.63,1303.33,0.0,1004.38,47.85,31.2,89809.61,1313.38
2024,7,9,11,30,0.0,1004.38,47.73,31.14,91998.92,1335.87,0.0,1004.43,48.2,31.9,93056.56,1357.25,0.0,1004.33,47.5,30.4,90027.03,1314.79,0.0,1004.38,47.6,31.2,92169.8,1334.09
2024,7,9,11,40,0.0,1004.35,48.77,30.27,88767.78,1242.58,0.0,1004.38,49.5,31.4,96932.42,1398.28,0.0,1004.31,47.9,29.3,46937.97,361.74,0.0,1004.34,48.85,30.25,94223.63,1354.07
2024,7,9,11,50,0.0,1004.37,50.25,28.77,91415.29,1275.13,0.0,1004.42,50.7,29.2,99823.59,1469.1,0.0,1004.32,49.7,28.3,57325.7,590.15,0.0,1004.37,50.25,28.8,98126.44,1383.58
2024,7,9,12,00,0.0,1004.28,48.73,30.22,94816.24,1408.49,0.0,1004.31,49.7,31.1,96589.22,1449.14,0.0,1004.23,48.1,28.7,92539.06,1358.03,0.0,1004.28,48.65,30.55,95043.9,1410.21
2024,7,9,12,10,0.0,1004.25,48.2,30.96,60824.54,884.57,0.0,1004.34,48.8,31.6,93723.2,1460.46,0.0,1004.16,47.1,30.3,14050.83,38.64,0.0,1004.26,48.25,31.05,72523.71,1376.6
2024,7,9,12,20,0.0,1004.2,47.09,32.02,87183.17,1372.0,0.0,1004.25,48.0,32.7,90889.53,1423.45,0.0,1004.14,46.4,31.2,78234.14,1210.5,0.0,1004.21,47.1,32.2,89933.59,1410.14
2024,7,9,12,30,0.0,1004.16,48.52,30.52,88243.27,1376.31,0.0,1004.25,48.8,31.2,95491.33,1426.38,0.0,1004.1,48.1,30.0,79583.59,1253.5,0.0,1004.15,48.55,30.4,88682.97,1406.12
2024,7,9,12,40,0.0,1004.05,48.41,30.38,80467.3,1274.36,0.0,1004.11,49.2,30.8,81915.94,1291.5,0.0,1004.01,48.0,29.9,78426.41,1247.38,0.0,1004.06,48.2,30.4,80889.92,1277.32
2024,7,9,12,50,0.0,1003.98,49.34,29.48,77372.36,1255.07,0.0,1004.04,49.6,29.8,78142.5,1282.69,0.0,1003.92,49.2,28.9,76356.41,1239.37,0.0,1003.98,49.3,29.55,77414.76,1249.28
2024,7,9,13,00,0.0,1003.91,50.3,28.34,79370.48,1320.54,0.0,1003.95,50.7,28.7,83878.13,1411.34,0.0,1003.85,49.8,27.8,74257.66,1212.02,0.0,1003.9,50.3,28.4,79389.53,1318.09
2024,7,9,13,10,0.0,1003.83,48.63,30.17,36411.19,486.85,0.0,1003.9,50.7,32.5,74877.58,1490.21,0.0,1003.77,46.7,28.0,17906.67,68.58,0.0,1003.82,48.65,30.25,27840.84,173.15
2024,7,9,13,20,0.0,1003.74,45.69,34.63,41746.42,532.02,0.0,1003.8,46.6,36.0,73833.59,1400.22,0.0,1003.65,44.9,33.0,18701.67,77.62,0.0,1003.73,45.45,34.7,38572.08,371.0
2024,7,9,13,30,0.0,1003.6,45.18,36.35,54627.64,860.62,0.0,1003.72,45.7,36.7,70778.91,1315.3,0.0,1003.5,44.8,36.0,30195.83,210.56,0.0,1003.6,45.05,36.4,61463.04,1118.6
2024,7,9,13,40,0.0,1003.42,45.09,36.3,36685.21,480.27,0.0,1003.56,45.6,37.4,76458.83,1431.79,0.0,1003.32,44.0,35.8,20198.33,94.11,0.0,1003.42,45.25,36.2,29381.06,200.88
2024,7,9,13,50,0.0,1003.3,43.63,38.33,55075.03,901.28,0.0,1003.37,44.2,38.7,69725.94,1222.61,0.0,1003.23,43.4,37.8,21609.22,109.4,0.0,1003.3,43.6,38.4,57467.65,980.9
2024,7,9,14,00,0.0,1003.42,45.3,36.42,58295.29,855.65,0.0,1003.5,46.1,38.0,61054.21,944.0,0.0,1003.35,44.4,34.8,55092.18,758.75,0.0,1003.41,45.35,36.5,59251.95,884.1
2024,7,9,14,10,0.0,1003.32,46.31,34.5,53189.65,713.93,0.0,1003.35,46.5,34.9,54490.23,746.71,0.0,1003.27,46.1,33.9,52075.23,684.94,0.0,1003.33,46.3,34.55,53303.4,715.24
2024,7,9,14,20,0.0,1003.26,46.15,34.36,51032.14,674.84,0.0,1003.29,46.4,35.1,51776.95,720.13,0.0,1003.2,45.9,34.1,50344.84,659.49,0.0,1003.26,46.2,34.2,50881.2,670.86
2024,7,9,14,30,0.0,1003.21,46.04,34.81,44095.24,556.94,0.0,1003.28,46.4,35.3,55354.53,975.6,0.0,1003.15,45.6,34.5,26390.83,159.97,0.0,1003.2,46.1,34.8,46015.27,564.22
2024,7,9,14,40,0.0,1003.15,46.38,34.54,53587.66,785.94,0.0,1003.18,47.0,35.2,57013.04,882.37,0.0,1003.1,45.7,33.9,45094.37,543.69,0.0,1003.16,46.4,34.6,53917.02,798.21
2024,7,9,14,50,0.0,1003.06,45.88,34.94,31800.99,300.23,0.0,1003.12,47.2,37.0,49322.42,654.16,0.0,1003.0,44.2,33.5,17584.17,75.26,0.0,1003.06,45.85,34.55,30639.16,234.95
2024,7,9,15,00,0.0,1002.98,43.81,37.82,22644.53,163.18,0.0,1003.13,44.5,39.7,47430.0,612.14,0.0,1002.92,42.4,37.1,13599.17,40.92,0.0,1002.96,44.2,37.3,16855.83,65.76
2024,7,9,15,10,0.0,1002.92,40.64,42.84,15224.0,52.24,0.0,1002.99,42.0,44.8,16260.0,61.2,0.0,1002.84,39.6,40.3,14270.83,43.47,0.0,1002.93,40.55,42.95,15203.33,52.18
2024,7,9,15,20,0.0,1002.91,39.0,46.28,18327.08,77.81,0.0,1002.98,39.5,47.0,25184.17,160.06,0.0,1002.85,38.6,45.3,15704.17,54.81,0.0,1002.9,38.95,46.35,17741.67,69.9
2024,7,9,15,30,0.0,1002.81,40.45,44.92,27432.75,237.33,0.0,1002.83,41.8,47.2,38904.16,420.95,0.0,1002.79,38.7,42.4,8760.83,15.02,0.0,1002.8,40.65,45.0,32540.42,285.31
2024,7,9,15,40,0.0,1002.84,39.9,44.69,9363.25,17.55,0.0,1002.89,41.5,47.1,10294.17,22.04,0.0,1002.78,38.5,42.5,8221.67,12.71,0.0,1002.84,39.8,44.65,9672.92,18.63
2024,7,9,15,50,0.0,1002.79,39.2,47.69,17524.67,78.37,0.0,1002.84,40.7,48.6,27762.5,194.19,0.0,1002.74,38.2,46.2,10889.17,24.1,0.0,1002.78,38.85,47.95,16841.66,63.75
2024,7,9,16,00,0.0,1002.78,41.12,45.09,21940.33,125.09,0.0,1002.79,42.2,45.9,27696.67,193.92,0.0,1002.76,40.6,43.4,13271.67,37.87,0.0,1002.78,41.0,45.4,21426.66,111.44
2024,7,9,16,10,0.0,1002.69,43.5,41.08,20894.75,110.62,0.0,1002.72,44.5,42.8,23043.33,134.85,0.0,1002.66,42.7,39.3,10930.0,24.63,0.0,1002.69,43.45,41.1,21687.08,115.62
2024,7,9,16,20,0.0,1002.67,45.62,37.42,18577.17,82.33,0.0,1002.75,46.2,38.9,21188.33,109.89,0.0,1002.62,44.7,36.2,13400.83,37.12,0.0,1002.66,45.85,37.35,20160.0,95.98
2024,7,9,16,30,0.0,1002.63,45.31,36.98,16445.73,58.69,0.0,1002.66,45.7,37.2,18028.33,71.6,0.0,1002.59,45.2,36.5,12803.33,33.67,0.0,1002.64,45.25,37.1,16716.25,59.45
2024,7,9,16,40,0.0,1002.54,44.94,37.14,13618.15,38.12,0.0,1002.58,45.3,38.0,15928.33,52.58,0.0,1002.52,44.0,36.7,8940.0,15.05,0.0,1002.53,45.2,37.0,14817.5,42.34
2024,7,9,16,50,0.0,1002.54,43.08,40.09,9098.65,21.71,0.0,1002.58,43.6,41.2,13505.83,33.44,0.0,1002.51,42.5,39.0,6305.83,10.75,0.0,1002.56,43.1,40.1,7814.17,19.74
2024,7,9,17,00,0.0,1002.49,41.45,42.96,5410.5,7.47,0.0,1002.54,42.4,45.3,6715.83,19.44,0.0,1002.4,39.8,41.5,4399.17,2.77,0.0,1002.48,41.8,42.65,5245.84,4.38
2024,7,9,17,10,0.0,1002.43,38.07,49.33,4359.83,3.02,0.0,1002.46,39.4,52.3,4567.5,4.39,0.0,1002.38,37.0,46.1,4255.83,2.48,0.0,1002.44,38.05,49.35,4322.08,2.82
2024,7,9,17,20,0.0,1002.41,36.81,53.63,4348.42,3.13,0.0,1002.44,37.1,54.9,4440.0,3.53,0.0,1002.38,36.4,52.6,4258.33,2.81,0.0,1002.4,36.85,53.45,4343.75,3.14
2024,7,9,17,30,0.0,1002.38,36.67,55.59,4104.0,3.29,0.0,1002.42,37.3,56.2,4386.67,4.08,0.0,1002.33,36.1,54.9,3575.83,1.81,0.0,1002.38,36.6,55.65,4171.66,3.49
2024,7,9,17,40,0.0,1002.44,36.06,57.3,3440.5,1.68,0.0,1002.48,37.1,59.9,3512.5,1.92,0.0,1002.4,35.1,55.1,3356.67,1.59,0.0,1002.44,36.0,57.1,3442.5,1.63
2024,7,9,17,50,0.0,1002.62,34.42,62.4,3804.5,2.73,0.0,1002.75,35.0,64.2,4016.67,3.24,0.0,1002.49,34.0,60.3,3650.83,2.25,0.0,1002.63,34.35,62.55,3786.25,2.66
2024,7,9,18,00,0.0,1002.83,33.63,65.73,2878.58,1.53,0.0,1002.9,34.0,67.0,3605.0,2.48,0.0,1002.78,33.3,64.3,2276.67,0.86,0.0,1002.84,33.6,65.7,2890.42,1.48
2024,7,9,18,10,0.0,1002.93,33.0,68.15,1858.42,0.55,0.0,1002.98,33.3,69.0,2192.5,0.76,0.0,1002.89,32.7,67.2,1535.83,0.37,0.0,1002.91,33.0,68.15,1854.17,0.52
2024,7,9,18,20,0.0,1003.05,32.41,69.99,1124.25,0.2,0.0,1003.13,32.7,70.9,1463.33,0.3,0.0,1002.93,32.2,69.1,795.0,0.11,0.0,1003.07,32.4,69.9,1115.83,0.17
2024,7,9,18,30,0.0,1003.16,31.93,72.12,543.75,0.07,0.0,1003.21,32.1,73.1,738.33,0.1,0.0,1003.12,31.8,71.0,359.17,0.03,0.0,1003.16,31.9,72.05,540.0,0.08
2024,7,9,18,40,0.0,1003.33,31.61,73.74,198.33,0.02,0.0,1003.47,31.7,74.2,321.67,0.04,0.0,1003.22,31.5,73.1,100.0,0.0,0.0,1003.32,31.6,73.75,190.42,0.01
2024,7,9,18,50,0.0,1003.54,31.36,74.46,48.33,0.0,0.0,1003.65,31.4,74.7,83.33,0.0,0.0,1003.4,31.3,74.2,21.67,0.0,0.0,1003.57,31.4,74.4,45.0,0.0
2024,7,10,4,50,0.0,1003.89,26.1,100.0,29.72,0.0,0.0,1003.92,26.1,100.0,36.67,0.0,0.0,1003.87,26.1,100.0,23.33,0.0,0.0,1003.87,26.1,100.0,29.17,0.0
2024,7,10,5,00,0.0,1003.98,26.17,100.0,127.5,0.01,0.0,1004.03,26.2,100.0,240.0,0.04,0.0,1003.9,26.1,100.0,46.67,0.0,0.0,1003.99,26.2,100.0,117.08,0.01
2024,7,10,5,10,0.0,1004.09,26.13,100.0,491.42,0.09,0.0,1004.19,26.2,100.0,741.67,0.15,0.0,1004.02,26.1,100.0,275.83,0.04,0.0,1004.08,26.1,100.0,480.42,0.08
2024,7,10,5,20,0.0,1004.2,26.13,100.0,1151.5,0.34,0.0,1004.26,26.3,100.0,1500.83,0.57,0.0,1004.16,26.1,100.0,812.5,0.17,0.0,1004.2,26.1,100.0,1148.34,0.29
2024,7,10,5,30,0.0,1004.24,27.73,100.0,1912.83,0.86,0.0,1004.31,28.9,100.0,2240.83,1.11,0.0,1004.2,26.5,100.0,1577.5,0.67,0.0,1004.23,27.75,100.0,1915.42,0.86
2024,7,10,5,40,0.0,1004.42,30.3,99.94,2597.33,1.56,0.0,1004.49,31.4,100.0,2870.0,2.18,0.0,1004.29,29.2,99.4,2309.17,1.14,0.0,1004.43,30.3,100.0,2602.5,1.5
2024,7,10,5,50,0.0,1004.54,32.48,91.03,3175.92,3.76,0.0,1004.61,33.4,97.6,3438.33,5.57,0.0,1004.48,31.6,85.6,2925.0,2.43,0.0,1004.54,32.45,90.7,3174.16,3.61
2024,7,10,6,00,0.0,1004.71,34.5,78.98,7168.33,8.66,0.0,1004.81,35.4,84.5,10834.17,11.83,0.0,1004.62,33.6,74.0,3522.5,5.86,0.0,1004.7,34.5,78.95,7458.34,8.6
2024,7,10,6,10,0.0,1004.84,36.19,68.98,12212.17,16.62,0.0,1004.86,36.8,73.1,13352.5,21.11,0.0,1004.8,35.6,65.6,11024.17,12.53,0.0,1004.84,36.15,68.7,12225.0,16.4
2024,7,10,6,20,0.0,1004.93,37.38,62.78,14506.83,28.04,0.0,1004.97,38.0,64.8,15639.17,34.38,0.0,1004.85,36.9,61.0,13523.33,22.32,0.0,1004.94,37.35,62.75,14457.5,27.86
2024,7,10,6,30,0.0,1005.06,39.15,57.93,17134.33,43.88,0.0,1005.12,39.9,60.3,18436.67,52.08,0.0,1004.97,38.2,55.1,15887.5,35.68,0.0,1005.06,39.2,58.1,17141.66,43.84
2024,7,10,6,40,0.0,1005.12,40.39,53.5,20147.17,64.11,0.0,1005.18,40.8,54.9,21573.33,74.36,0.0,1005.08,40.0,51.8,18779.17,54.86,0.0,1005.12,40.35,53.5,20083.34,63.68
2024,7,10,6,50,0.0,1005.13,40.75,51.1,23534.58,89.27,0.0,1005.18,41.0,51.9,25046.67,102.31,0.0,1005.08,40.4,50.6,21974.17,77.01,0.0,1005.12,40.8,50.9,23522.5,88.6
2024,7,10,7,00,0.0,1005.08,40.57,50.11,26707.25,119.98,0.0,1005.1,41.0,51.1,28116.67,134.4,0.0,1005.04,40.3,49.1,25385.83,105.06,0.0,1005.08,40.5,50.0,26684.17,119.88
2024,7,10,7,10,0.0,1005.11,41.61,47.9,29723.25,155.69,0.0,1005.18,42.1,48.8,30931.67,172.87,0.0,1005.05,41.1,46.9,28346.67,139.22,0.0,1005.1,41.6,48.0,29765.83,155.52
2024,7,10,7,20,0.0,1005.16,42.51,46.17,32623.16,197.55,0.0,1005.19,43.1,46.7,33858.33,216.69,0.0,1005.12,42.1,45.2,31319.17,177.76,0.0,1005.16,42.4,46.4,32665.42,196.5
2024,7,10,7,30,0.0,1005.14,43.49,44.19,35334.91,244.98,0.0,1005.16,44.0,44.8,36481.66,267.65,0.0,1005.11,43.1,43.4,34150.83,222.8,0.0,1005.14,43.4,44.15,35266.66,244.5
2024,7,10,7,40,0.0,1005.16,44.21,41.96,37793.41,297.25,0.0,1005.21,44.4,43.0,38828.33,323.99,0.0,1005.12,44.0,41.0,37025.83,273.47,0.0,1005.15,44.2,41.9,37764.58,296.64
2024,7,10,7,50,0.0,1005.21,44.91,39.9,40367.22,352.95,0.0,1005.27,45.1,40.9,41739.61,381.78,0.0,1005.15,44.5,39.2,39108.33,328.16,0.0,1005.21,45.0,39.75,40257.15,350.9
2024,7,10,8,00,0.0,1005.19,45.25,38.8,43484.02,413.02,0.0,1005.24,45.6,39.3,44717.03,437.37,0.0,1005.13,45.0,38.2,42018.12,386.84,0.0,1005.2,45.2,38.8,43523.01,413.44
2024,7,10,8,10,0.0,1005.16,45.47,37.73,45238.48,455.0,0.0,1005.22,45.7,37.9,46679.22,493.9,0.0,1005.09,45.3,37.6,43716.17,420.16,0.0,1005.15,45.4,37.7,44948.83,445.88
2024,7,10,8,20,0.0,1005.17,44.9,37.91,48190.57,538.27,0.0,1005.2,45.2,38.2,49441.01,571.77,0.0,1005.14,44.7,37.7,47033.2,505.18,0.0,1005.16,44.9,37.9,48087.07,538.42
2024,7,10,8,30,0.0,1005.12,45.7,36.97,51245.61,606.4,0.0,1005.17,46.1,37.9,52869.45,636.84,0.0,1005.09,45.0,36.3,49710.54,577.22,0.0,1005.12,45.9,36.9,51164.22,604.92
2024,7,10,8,40,0.0,1005.08,46.56,35.79,55013.48,675.34,0.0,1005.13,46.8,36.5,56355.39,701.95,0.0,1005.04,46.1,35.1,53476.79,647.47,0.0,1005.08,46.7,35.7,55146.09,676.0
2024,7,10,8,50,0.0,1005.03,46.63,35.54,57675.73,740.8,0.0,1005.09,47.4,35.8,58694.92,769.48,0.0,1004.98,46.3,35.0,56792.03,708.6,0.0,1005.02,46.45,35.65,57735.38,739.08
2024,7,10,9,00,0.0,1004.95,47.87,33.97,60233.76,811.08,0.0,1004.97,48.3,34.5,61533.98,840.34,0.0,1004.92,47.5,33.3,58880.0,783.19,0.0,1004.94,47.85,34.1,60234.84,809.05
2024,7,10,9,10,0.0,1004.85,48.37,32.68,62939.85,880.29,0.0,1004.93,48.6,33.1,64011.87,910.22,0.0,1004.76,48.3,32.2,61738.82,850.85,0.0,1004.86,48.3,32.75,62978.66,880.7
2024,7,10,9,20,0.0,1004.73,48.36,32.04,65862.65,945.08,0.0,1004.78,48.6,32.2,67124.06,974.25,0.0,1004.68,48.3,31.8,64168.2,912.21,0.0,1004.72,48.3,32.1,65982.15,945.64
2024,7,10,9,30,0.0,1004.68,48.39,31.84,68800.37,1007.97,0.0,1004.74,48.6,32.1,70196.72,1038.34,0.0,1004.63,48.2,31.4,67352.27,981.11,0.0,1004.68,48.35,31.9,68922.74,1007.06
2024,7,10,9,40,0.0,1004.65,48.32,31.58,71889.78,1062.55,0.0,1004.69,48.6,31.8,73019.61,1084.98,0.0,1004.63,48.1,31.4,70563.28,1038.96,0.0,1004.65,48.3,31.6,71876.8,1063.4
2024,7,10,9,50,0.0,1004.61,48.69,30.79,73929.01,1119.11,0.0,1004.65,48.9,31.4,75743.67,1148.39,0.0,1004.55,48.5,30.3,73096.88,1092.22,0.0,1004.62,48.65,30.8,73695.24,1118.45
2024,7,10,10,00,0.0,1004.58,48.95,30.58,79542.62,1208.58,0.0,1004.61,49.2,30.8,84600.47,1292.7,0.0,1004.54,48.7,30.3,76128.2,1153.47,0.0,1004.58,48.9,30.6,79721.96,1204.32
2024,7,10,10,10,0.0,1004.46,49.61,30.67,81474.42,1197.86,0.0,1004.57,49.8,31.0,82918.59,1213.83,0.0,1004.41,49.3,30.3,79876.48,1173.02,0.0,1004.45,49.7,30.6,81236.72,1199.25
2024,7,10,17,00,0.0,1001.69,32.62,73.53,2016.11,0.54,0.0,1001.73,32.7,73.8,2027.5,0.55,0.0,1001.65,32.6,73.1,2006.67,0.53,0.0,1001.7,32.6,73.6,2015.42,0.54
2024,7,10,17,10,0.0,1001.8,32.6,74.48,1995.08,0.55,0.0,1001.89,32.6,75.2,2011.67,0.57,0.0,1001.71,32.6,73.9,1981.67,0.53,0.0,1001.8,32.6,74.45,1992.5,0.55
2024,7,10,17,20,0.0,1001.93,32.55,75.72,1756.58,0.41,0.0,1002.05,32.6,76.2,1964.17,0.53,0.0,1001.85,32.5,75.3,1550.0,0.29,0.0,1001.92,32.55,75.75,1762.08,0.4
2024,7,10,17,30,0.0,1002.2,32.37,77.13,1506.83,0.29,0.0,1002.29,32.5,77.5,1539.17,0.3,0.0,1002.1,32.3,76.7,1470.0,0.28,0.0,1002.2,32.4,77.1,1504.58,0.29
2024,7,10,17,40,0.0,1002.34,32.14,78.16,1327.92,0.27,0.0,1002.41,32.3,79.0,1443.33,0.29,0.0,1002.25,32.0,77.6,1246.67,0.24,0.0,1002.34,32.1,78.05,1313.75,0.26
2024,7,10,17,50,0.0,1002.49,31.67,80.59,1203.25,0.22,0.0,1002.54,31.9,82.2,1234.17,0.25,0.0,1002.4,31.4,79.1,1191.67,0.19,0.0,1002.49,31.65,80.6,1197.08,0.22
2024,7,10,18,00,0.0,1002.55,31.21,83.57,1147.25,0.19,0.0,1002.59,31.4,84.8,1193.33,0.19,0.0,1002.53,31.1,82.6,1080.83,0.18,0.0,1002.54,31.2,83.5,1153.34,0.19
2024,7,10,18,10,0.0,1002.57,30.93,86.47,970.58,0.15,0.0,1002.66,31.0,87.9,1061.67,0.19,0.0,1002.51,30.8,85.2,869.17,0.12,0.0,1002.58,30.95,86.45,974.58,0.16
2024,7,10,18,20,0.0,1002.76,30.64,89.37,711.0,0.09,0.0,1002.86,30.7,90.4,842.5,0.11,0.0,1002.64,30.6,88.4,557.5,0.05,0.0,1002.78,30.6,89.45,719.58,0.08
2024,7,10,18,30,0.0,1002.92,30.6,91.11,398.98,0.04,0.0,1002.96,30.6,91.8,523.33,0.06,0.0,1002.87,30.6,90.5,266.67,0.02,0.0,1002.93,30.6,91.0,409.17,0.04
2024,7,10,18,40,0.0,1003.06,30.5,92.43,146.92,0.01,0.0,1003.19,30.5,93.0,239.17,0.02,0.0,1002.94,30.5,91.9,69.17,0.0,0.0,1003.04,30.5,92.35,142.08,0.01
2024,7,10,18,50,0.0,1003.17,30.52,93.36,37.67,0.0,0.0,1003.19,30.6,93.5,56.67,0.01,0.0,1003.13,30.5,93.2,21.67,0.0,0.0,1003.18,30.5,93.4,35.83,0.0
2024,7,11,5,00,0.0,1003.1,25.14,100.0,65.0,0.01,0.0,1003.17,25.2,100.0,123.33,0.01,0.0,1003.04,25.1,100.0,23.33,0.0,0.0,1003.1,25.1,100.0,59.58,0.01
2024,7,11,5,10,0.0,1003.25,25.22,100.0,282.67,0.04,0.0,1003.3,25.3,100.0,476.67,0.1,0.0,1003.18,25.2,100.0,141.67,0.01,0.0,1003.24,25.2,100.0,264.17,0.04
2024,7,11,5,20,0.0,1003.24,25.34,100.0,839.17,0.26,0.0,1003.27,25.5,100.0,1153.33,0.4,0.0,1003.19,25.3,100.0,536.67,0.11,0.0,1003.24,25.3,100.0,833.33,0.25
2024,7,11,5,30,0.0,1003.2,25.78,100.0,1741.5,0.86,0.0,1003.23,26.1,100.0,2253.33,1.34,0.0,1003.17,25.5,100.0,1320.83,0.54,0.0,1003.2,25.75,100.0,1705.42,0.8
2024,7,11,5,40,0.0,1003.26,27.27,100.0,2929.33,2.54,0.0,1003.28,28.6,100.0,3467.5,3.96,0.0,1003.22,26.2,100.0,2383.33,1.56,0.0,1003.26,27.2,100.0,2923.34,2.34
2024,7,11,5,50,0.0,1003.28,30.82,100.0,3873.42,6.03,0.0,1003.3,32.5,100.0,4130.83,7.73,0.0,1003.24,29.0,100.0,3555.0,4.37,0.0,1003.28,30.9,100.0,3892.92,6.0
2024,7,11,6,00,0.0,1003.2,33.4,100.0,5860.92,7.7,0.0,1003.22,33.7,100.0,7754.17,8.56,0.0,1003.18,32.7,100.0,4183.33,6.95,0.0,1003.2,33.55,100.0,5922.5,7.76
2024,7,11,6,10,0.0,1003.23,33.24,100.0,8116.17,9.67,0.0,1003.27,33.5,100.0,8379.17,10.47,0.0,1003.21,33.0,100.0,7629.17,8.68,0.0,1003.22,33.2,100.0,8170.42,9.77
2024,7,11,6,20,0.0,1003.28,32.73,98.94,9481.42,14.5,0.0,1003.32,32.9,100.0,11371.67,21.51,0.0,1003.24,32.6,97.1,8738.33,11.35,0.0,1003.27,32.7,99.05,9101.25,13.13
2024,7,11,6,30,0.0,1003.37,33.66,92.8,14033.92,34.17,0.0,1003.4,34.8,95.9,15180.0,40.3,0.0,1003.34,32.9,88.5,11839.17,23.77,0.0,1003.37,33.55,93.3,14587.08,37.01
2024,7,11,6,40,0.0,1003.38,35.33,81.47,12721.75,29.23,0.0,1003.42,35.6,86.9,14710.0,38.92,0.0,1003.35,35.0,77.8,10135.83,18.56,0.0,1003.38,35.35,80.75,12556.25,28.14
2024,7,11,6,50,0.0,1003.31,35.41,75.43,21628.0,86.92,0.0,1003.36,36.5,77.4,24310.83,108.07,0.0,1003.28,34.8,72.3,12848.33,30.3,0.0,1003.3,35.2,76.0,23008.33,95.96
2024,7,11,7,00,0.0,1003.26,37.48,66.67,25482.59,121.3,0.0,1003.3,38.1,71.0,26508.33,131.34,0.0,1003.21,36.7,63.2,24410.0,110.36,0.0,1003.26,37.5,66.5,25360.83,120.12
